Team,Year,totalWins,totalLosses,BowlAppearances,BowlWins,All_Time_Win_Pct
ohio-state,1918.0,38.0,13.0,0,0,0.7450980392156863
ohio-state,1919.0,44.0,14.0,0,0,0.7586206896551724
ohio-state,1920.0,51.0,15.0,1,0,0.7727272727272727
ohio-state,1921.0,56.0,17.0,1,0,0.7671232876712328
ohio-state,1922.0,59.0,21.0,1,0,0.7375
ohio-state,1923.0,62.0,25.0,1,0,0.7126436781609196
ohio-state,1924.0,64.0,28.0,1,0,0.6956521739130435
ohio-state,1925.0,68.0,31.0,1,0,0.6868686868686869
ohio-state,1926.0,75.0,32.0,1,0,0.7009345794392523
ohio-state,1927.0,79.0,36.0,1,0,0.6869565217391305
ohio-state,1928.0,84.0,38.0,1,0,0.6885245901639344
ohio-state,1929.0,88.0,41.0,1,0,0.6821705426356589
ohio-state,1930.0,93.0,43.0,1,0,0.6838235294117647
ohio-state,1931.0,99.0,46.0,1,0,0.6827586206896552
ohio-state,1932.0,103.0,47.0,1,0,0.6866666666666666
ohio-state,1933.0,110.0,48.0,1,0,0.6962025316455697
ohio-state,1934.0,117.0,49.0,1,0,0.7048192771084337
ohio-state,1935.0,124.0,50.0,1,0,0.7126436781609196
ohio-state,1936.0,129.0,53.0,1,0,0.7087912087912088
ohio-state,1937.0,135.0,55.0,1,0,0.7105263157894737
ohio-state,1938.0,139.0,58.0,1,0,0.7055837563451777
ohio-state,1939.0,145.0,60.0,1,0,0.7073170731707317
ohio-state,1940.0,149.0,64.0,1,0,0.6995305164319249
ohio-state,1941.0,155.0,65.0,1,0,0.7045454545454546
ohio-state,1942.0,164.0,66.0,1,0,0.7130434782608696
ohio-state,1943.0,167.0,72.0,1,0,0.698744769874477
ohio-state,1944.0,176.0,72.0,1,0,0.7096774193548387
ohio-state,1945.0,183.0,74.0,1,0,0.7120622568093385
ohio-state,1946.0,187.0,77.0,1,0,0.7083333333333334
ohio-state,1947.0,189.0,83.0,1,0,0.6948529411764706
ohio-state,1948.0,195.0,86.0,1,0,0.693950177935943
ohio-state,1949.0,202.0,87.0,2,1,0.698961937716263
ohio-state,1950.0,208.0,90.0,2,1,0.697986577181208
ohio-state,1951.0,212.0,93.0,2,1,0.6950819672131148
ohio-state,1952.0,218.0,96.0,2,1,0.6942675159235668
ohio-state,1953.0,224.0,99.0,2,1,0.6934984520123839
ohio-state,1954.0,234.0,99.0,3,2,0.7027027027027027
ohio-state,1955.0,241.0,101.0,3,2,0.7046783625730995
ohio-state,1956.0,247.0,104.0,3,2,0.7037037037037037
ohio-state,1957.0,256.0,105.0,4,3,0.7091412742382271
ohio-state,1958.0,262.0,106.0,4,3,0.7119565217391305
ohio-state,1959.0,265.0,111.0,4,3,0.7047872340425532
ohio-state,1960.0,272.0,113.0,4,3,0.7064935064935065
ohio-state,1961.0,280.0,113.0,4,3,0.712468193384224
ohio-state,1962.0,286.0,116.0,4,3,0.7114427860696517
ohio-state,1963.0,291.0,119.0,4,3,0.7097560975609756
ohio-state,1964.0,298.0,121.0,4,3,0.711217183770883
ohio-state,1965.0,305.0,123.0,4,3,0.7126168224299065
ohio-state,1966.0,309.0,128.0,4,3,0.7070938215102975
ohio-state,1967.0,315.0,131.0,4,3,0.7062780269058296
ohio-state,1968.0,325.0,131.0,5,4,0.7127192982456141
ohio-state,1969.0,333.0,132.0,5,4,0.7161290322580646
ohio-state,1970.0,342.0,133.0,6,4,0.72
ohio-state,1971.0,348.0,137.0,6,4,0.7175257731958763
ohio-state,1972.0,357.0,139.0,7,4,0.719758064516129
ohio-state,1973.0,367.0,139.0,8,5,0.7252964426877471
ohio-state,1974.0,377.0,141.0,9,5,0.7277992277992278
ohio-state,1975.0,388.0,142.0,10,5,0.7320754716981132
ohio-state,1976.0,397.0,144.0,11,6,0.7338262476894639
ohio-state,1977.0,406.0,147.0,12,6,0.7341772151898734
ohio-state,1978.0,413.0,151.0,13,6,0.7322695035460993
ohio-state,1979.0,424.0,152.0,14,6,0.7361111111111112
ohio-state,1980.0,433.0,155.0,15,6,0.7363945578231292
ohio-state,1981.0,442.0,158.0,16,7,0.7366666666666667
ohio-state,1982.0,451.0,161.0,17,8,0.7369281045751634
ohio-state,1983.0,460.0,164.0,18,9,0.7371794871794872
ohio-state,1984.0,469.0,167.0,19,9,0.7374213836477987
ohio-state,1985.0,478.0,170.0,20,10,0.7376543209876543
ohio-state,1986.0,488.0,173.0,21,11,0.7382753403933434
ohio-state,1987.0,494.0,177.0,21,11,0.736214605067064
ohio-state,1988.0,498.0,183.0,21,11,0.7312775330396476
ohio-state,1989.0,506.0,187.0,22,11,0.7301587301587301
ohio-state,1990.0,513.0,191.0,23,11,0.7286931818181818
ohio-state,1991.0,521.0,195.0,24,11,0.7276536312849162
ohio-state,1992.0,529.0,198.0,25,11,0.7276478679504814
ohio-state,1993.0,539.0,199.0,26,12,0.7303523035230353
ohio-state,1994.0,548.0,203.0,27,12,0.729693741677763
ohio-state,1995.0,559.0,205.0,28,12,0.731675392670157
ohio-state,1996.0,570.0,206.0,29,13,0.7345360824742269
ohio-state,1997.0,580.0,209.0,30,13,0.7351077313054499
ohio-state,1998.0,591.0,210.0,31,14,0.7378277153558053
ohio-state,1999.0,597.0,216.0,31,14,0.7343173431734318
ohio-state,2e3,605.0,220.0,32,14,0.7333333333333333
ohio-state,2001.0,612.0,225.0,33,14,0.7311827956989247
ohio-state,2002.0,626.0,225.0,34,15,0.7356051703877791
ohio-state,2003.0,637.0,227.0,35,16,0.7372685185185185
ohio-state,2004.0,645.0,231.0,36,17,0.7363013698630136
ohio-state,2005.0,655.0,233.0,37,18,0.7376126126126126
ohio-state,2006.0,667.0,234.0,38,18,0.7402885682574917
ohio-state,2007.0,678.0,236.0,39,18,0.7417943107221007
ohio-state,2008.0,688.0,239.0,40,18,0.7421790722761596
ohio-state,2009.0,699.0,241.0,41,19,0.7436170212765958
ohio-state,2010.0,711.0,242.0,42,20,0.7460650577124869
ohio-state,2011.0,717.0,249.0,43,20,0.7422360248447205
ohio-state,2012.0,729.0,249.0,43,20,0.745398773006135
ohio-state,2013.0,741.0,251.0,44,20,0.7469758064516129
ohio-state,2014.0,755.0,252.0,45,21,0.7497517378351539
ohio-state,2015.0,767.0,253.0,46,22,0.7519607843137255
ohio-state,2016.0,778.0,255.0,47,22,0.7531461761858664
oklahoma,1903.0,5.0,4.0,0,0,0.5555555555555556
oklahoma,1905.0,12.0,6.0,0,0,0.6666666666666666
oklahoma,1909.0,18.0,10.0,0,0,0.6428571428571429
oklahoma,1912.0,23.0,14.0,0,0,0.6216216216216216
oklahoma,1913.0,29.0,16.0,0,0,0.6444444444444445
oklahoma,1914.0,38.0,17.0,0,0,0.6909090909090909
oklahoma,1915.0,48.0,17.0,0,0,0.7384615384615385
oklahoma,1916.0,54.0,22.0,0,0,0.7105263157894737
oklahoma,1917.0,60.0,26.0,0,0,0.6976744186046512
oklahoma,1918.0,66.0,26.0,0,0,0.717391304347826
oklahoma,1919.0,71.0,28.0,0,0,0.7171717171717171
oklahoma,1920.0,77.0,28.0,0,0,0.7333333333333333
oklahoma,1921.0,82.0,31.0,0,0,0.7256637168141593
oklahoma,1922.0,84.0,34.0,0,0,0.711864406779661
oklahoma,1923.0,87.0,39.0,0,0,0.6904761904761905
oklahoma,1924.0,89.0,44.0,0,0,0.6691729323308271
oklahoma,1925.0,93.0,47.0,0,0,0.6642857142857143
oklahoma,1926.0,98.0,49.0,0,0,0.6666666666666666
oklahoma,1927.0,101.0,52.0,0,0,0.6601307189542484
oklahoma,1928.0,106.0,55.0,0,0,0.6583850931677019
oklahoma,1929.0,109.0,58.0,0,0,0.6526946107784432
oklahoma,1930.0,113.0,61.0,0,0,0.6494252873563219
oklahoma,1931.0,117.0,68.0,0,0,0.6324324324324324
oklahoma,1932.0,121.0,72.0,0,0,0.6269430051813472
oklahoma,1933.0,125.0,76.0,0,0,0.6218905472636815
oklahoma,1934.0,128.0,80.0,0,0,0.6153846153846154
oklahoma,1935.0,134.0,83.0,0,0,0.6175115207373272
oklahoma,1936.0,137.0,86.0,0,0,0.6143497757847534
oklahoma,1937.0,142.0,88.0,0,0,0.6173913043478261
oklahoma,1938.0,152.0,89.0,1,0,0.6307053941908713
oklahoma,1939.0,158.0,91.0,1,0,0.6345381526104418
oklahoma,1940.0,164.0,94.0,1,0,0.6356589147286822
oklahoma,1941.0,170.0,97.0,1,0,0.6367041198501873
oklahoma,1942.0,173.0,102.0,1,0,0.6290909090909091
oklahoma,1943.0,180.0,104.0,1,0,0.6338028169014085
oklahoma,1944.0,186.0,107.0,1,0,0.6348122866894198
oklahoma,1945.0,191.0,112.0,1,0,0.6303630363036303
oklahoma,1946.0,199.0,115.0,2,1,0.6337579617834395
oklahoma,1947.0,206.0,117.0,2,1,0.6377708978328174
oklahoma,1948.0,216.0,118.0,3,2,0.6467065868263473
oklahoma,1949.0,227.0,118.0,4,3,0.6579710144927536
oklahoma,1950.0,237.0,119.0,5,3,0.6657303370786517
oklahoma,1951.0,245.0,121.0,5,3,0.6693989071038251
oklahoma,1952.0,253.0,122.0,5,3,0.6746666666666666
oklahoma,1953.0,262.0,123.0,6,4,0.6805194805194805
oklahoma,1954.0,272.0,123.0,6,4,0.6886075949367089
oklahoma,1955.0,283.0,123.0,7,5,0.6970443349753694
oklahoma,1956.0,293.0,123.0,7,5,0.7043269230769231
oklahoma,1957.0,303.0,124.0,8,6,0.7096018735362998
oklahoma,1958.0,313.0,125.0,9,7,0.7146118721461188
oklahoma,1959.0,320.0,128.0,9,7,0.7142857142857143
oklahoma,1960.0,323.0,134.0,9,7,0.7067833698030634
oklahoma,1961.0,328.0,139.0,9,7,0.702355460385439
oklahoma,1962.0,336.0,142.0,10,7,0.702928870292887
oklahoma,1963.0,344.0,144.0,10,7,0.7049180327868853
oklahoma,1964.0,350.0,148.0,11,7,0.7028112449799196
oklahoma,1965.0,353.0,155.0,11,7,0.6948818897637795
oklahoma,1966.0,359.0,159.0,11,7,0.693050193050193
oklahoma,1967.0,369.0,160.0,12,8,0.6975425330812854
oklahoma,1968.0,376.0,164.0,13,8,0.6962962962962963
oklahoma,1969.0,382.0,168.0,13,8,0.6945454545454546
oklahoma,1970.0,389.0,172.0,14,8,0.6934046345811051
oklahoma,1971.0,400.0,173.0,15,9,0.6980802792321117
oklahoma,1972.0,411.0,174.0,16,10,0.7025641025641025
oklahoma,1973.0,421.0,174.0,16,10,0.7075630252100841
oklahoma,1974.0,432.0,174.0,16,10,0.7128712871287128
oklahoma,1975.0,443.0,175.0,17,11,0.7168284789644013
oklahoma,1976.0,452.0,177.0,18,12,0.7186009538950715
oklahoma,1977.0,462.0,179.0,19,12,0.7207488299531981
oklahoma,1978.0,473.0,180.0,20,13,0.7243491577335375
oklahoma,1979.0,484.0,181.0,21,14,0.7278195488721805
oklahoma,1980.0,494.0,183.0,22,15,0.7296898079763663
oklahoma,1981.0,501.0,187.0,23,16,0.7281976744186046
oklahoma,1982.0,509.0,191.0,24,16,0.7271428571428571
oklahoma,1983.0,517.0,195.0,24,16,0.726123595505618
oklahoma,1984.0,526.0,197.0,25,16,0.7275242047026279
oklahoma,1985.0,537.0,198.0,26,17,0.7306122448979592
oklahoma,1986.0,548.0,199.0,27,18,0.7336010709504686
oklahoma,1987.0,559.0,200.0,28,18,0.7364953886693018
oklahoma,1988.0,568.0,203.0,29,18,0.7367055771725033
oklahoma,1989.0,575.0,207.0,29,18,0.7352941176470589
oklahoma,1990.0,583.0,210.0,29,18,0.7351828499369483
oklahoma,1991.0,592.0,213.0,30,19,0.7354037267080745
oklahoma,1992.0,597.0,217.0,30,19,0.7334152334152334
oklahoma,1993.0,606.0,220.0,31,20,0.7336561743341404
oklahoma,1994.0,612.0,226.0,32,20,0.7303102625298329
oklahoma,1995.0,617.0,231.0,32,20,0.7275943396226415
oklahoma,1996.0,620.0,239.0,32,20,0.7217694994179278
oklahoma,1997.0,624.0,247.0,32,20,0.7164179104477612
oklahoma,1998.0,629.0,253.0,32,20,0.7131519274376418
oklahoma,1999.0,636.0,258.0,33,20,0.7114093959731543
oklahoma,2e3,649.0,258.0,34,21,0.7155457552370452
oklahoma,2001.0,660.0,260.0,35,22,0.717391304347826
oklahoma,2002.0,672.0,262.0,36,23,0.7194860813704497
oklahoma,2003.0,684.0,264.0,37,23,0.7215189873417721
oklahoma,2004.0,696.0,265.0,38,23,0.7242455775234131
oklahoma,2005.0,704.0,269.0,39,24,0.723535457348407
oklahoma,2006.0,715.0,272.0,40,24,0.7244174265450861
oklahoma,2007.0,726.0,275.0,41,24,0.7252747252747253
oklahoma,2008.0,738.0,277.0,42,24,0.7270935960591133
oklahoma,2009.0,746.0,282.0,43,25,0.72568093385214
oklahoma,2010.0,758.0,284.0,44,26,0.727447216890595
oklahoma,2011.0,768.0,287.0,45,27,0.7279620853080568
oklahoma,2012.0,778.0,290.0,46,27,0.7284644194756554
oklahoma,2013.0,789.0,292.0,47,28,0.7298797409805735
oklahoma,2014.0,797.0,297.0,48,28,0.7285191956124314
oklahoma,2015.0,808.0,299.0,49,28,0.7299006323396567
oklahoma,2016.0,819.0,301.0,50,29,0.73125
oklahoma-state,1914.0,6.0,2.0,0,0,0.75
oklahoma-state,1915.0,10.0,7.0,0,0,0.5882352941176471
oklahoma-state,1916.0,14.0,11.0,0,0,0.56
oklahoma-state,1917.0,18.0,16.0,0,0,0.5294117647058824
oklahoma-state,1918.0,22.0,18.0,0,0,0.55
oklahoma-state,1919.0,25.0,21.0,0,0,0.5434782608695652
oklahoma-state,1920.0,25.0,28.0,0,0,0.4716981132075472
oklahoma-state,1921.0,30.0,32.0,0,0,0.4838709677419355
oklahoma-state,1922.0,34.0,36.0,0,0,0.4857142857142857
oklahoma-state,1923.0,36.0,44.0,0,0,0.45
oklahoma-state,1924.0,42.0,45.0,0,0,0.4827586206896552
oklahoma-state,1925.0,44.0,50.0,0,0,0.46808510638297873
oklahoma-state,1926.0,47.0,54.0,0,0,0.46534653465346537
oklahoma-state,1927.0,51.0,58.0,0,0,0.46788990825688076
oklahoma-state,1928.0,52.0,65.0,0,0,0.4444444444444444
oklahoma-state,1929.0,56.0,68.0,0,0,0.45161290322580644
oklahoma-state,1930.0,63.0,70.0,0,0,0.47368421052631576
oklahoma-state,1931.0,71.0,72.0,0,0,0.4965034965034965
oklahoma-state,1932.0,80.0,73.0,0,0,0.5228758169934641
oklahoma-state,1933.0,86.0,75.0,0,0,0.5341614906832298
oklahoma-state,1934.0,90.0,80.0,0,0,0.5294117647058824
oklahoma-state,1935.0,93.0,87.0,0,0,0.5166666666666667
oklahoma-state,1936.0,94.0,96.0,0,0,0.49473684210526314
oklahoma-state,1937.0,98.0,102.0,0,0,0.49
oklahoma-state,1938.0,100.0,110.0,0,0,0.47619047619047616
oklahoma-state,1939.0,105.0,114.0,0,0,0.4794520547945205
oklahoma-state,1940.0,111.0,117.0,0,0,0.4868421052631579
oklahoma-state,1941.0,116.0,121.0,0,0,0.48945147679324896
oklahoma-state,1942.0,122.0,124.0,0,0,0.4959349593495935
oklahoma-state,1943.0,125.0,128.0,0,0,0.49407114624505927
oklahoma-state,1944.0,133.0,129.0,1,1,0.5076335877862596
oklahoma-state,1945.0,142.0,129.0,2,2,0.5239852398523985
oklahoma-state,1946.0,145.0,136.0,2,2,0.5160142348754448
oklahoma-state,1947.0,148.0,143.0,2,2,0.5085910652920962
oklahoma-state,1948.0,154.0,147.0,3,2,0.5116279069767442
oklahoma-state,1949.0,158.0,151.0,3,2,0.511326860841424
oklahoma-state,1950.0,162.0,157.0,3,2,0.5078369905956113
oklahoma-state,1951.0,165.0,164.0,3,2,0.5015197568389058
oklahoma-state,1952.0,168.0,171.0,3,2,0.49557522123893805
oklahoma-state,1953.0,175.0,174.0,3,2,0.501432664756447
oklahoma-state,1954.0,180.0,178.0,3,2,0.5027932960893855
oklahoma-state,1955.0,182.0,186.0,3,2,0.4945652173913043
oklahoma-state,1956.0,185.0,191.0,3,2,0.4920212765957447
oklahoma-state,1957.0,191.0,194.0,3,2,0.4961038961038961
oklahoma-state,1958.0,199.0,197.0,4,3,0.5025252525252525
oklahoma-state,1959.0,205.0,201.0,4,3,0.5049261083743842
oklahoma-state,1960.0,208.0,208.0,4,3,0.5
oklahoma-state,1961.0,212.0,214.0,4,3,0.49765258215962443
oklahoma-state,1962.0,216.0,220.0,4,3,0.4954128440366973
oklahoma-state,1963.0,217.0,228.0,4,3,0.48764044943820223
oklahoma-state,1964.0,221.0,234.0,4,3,0.4857142857142857
oklahoma-state,1965.0,224.0,241.0,4,3,0.4817204301075269
oklahoma-state,1966.0,228.0,246.0,4,3,0.4810126582278481
oklahoma-state,1967.0,232.0,251.0,4,3,0.4803312629399586
oklahoma-state,1968.0,235.0,258.0,4,3,0.4766734279918864
oklahoma-state,1969.0,240.0,263.0,4,3,0.47713717693836977
oklahoma-state,1970.0,244.0,270.0,4,3,0.47470817120622566
oklahoma-state,1971.0,248.0,276.0,4,3,0.4732824427480916
oklahoma-state,1972.0,254.0,281.0,4,3,0.4747663551401869
oklahoma-state,1973.0,259.0,285.0,4,3,0.47610294117647056
oklahoma-state,1974.0,266.0,290.0,5,4,0.4784172661870504
oklahoma-state,1975.0,273.0,294.0,5,4,0.48148148148148145
oklahoma-state,1976.0,282.0,297.0,6,5,0.48704663212435234
oklahoma-state,1977.0,286.0,304.0,6,5,0.4847457627118644
oklahoma-state,1978.0,289.0,312.0,6,5,0.480865224625624
oklahoma-state,1979.0,296.0,316.0,6,5,0.48366013071895425
oklahoma-state,1980.0,299.0,323.0,6,5,0.4807073954983923
oklahoma-state,1981.0,306.0,328.0,7,5,0.48264984227129337
oklahoma-state,1982.0,310.0,333.0,7,5,0.4821150855365474
oklahoma-state,1983.0,318.0,337.0,8,6,0.4854961832061069
oklahoma-state,1984.0,328.0,339.0,9,7,0.4917541229385307
oklahoma-state,1985.0,336.0,343.0,10,7,0.4948453608247423
oklahoma-state,1986.0,342.0,348.0,10,7,0.4956521739130435
oklahoma-state,1987.0,352.0,350.0,11,8,0.5014245014245015
oklahoma-state,1988.0,362.0,352.0,12,9,0.5070028011204482
oklahoma-state,1989.0,366.0,359.0,12,9,0.5048275862068966
oklahoma-state,1990.0,370.0,366.0,12,9,0.5027173913043478
oklahoma-state,1991.0,370.0,376.0,12,9,0.4959785522788204
oklahoma-state,1992.0,374.0,382.0,12,9,0.4947089947089947
oklahoma-state,1993.0,377.0,390.0,12,9,0.4915254237288136
oklahoma-state,1994.0,380.0,397.0,12,9,0.48906048906048905
oklahoma-state,1995.0,384.0,405.0,12,9,0.4866920152091255
oklahoma-state,1996.0,389.0,411.0,12,9,0.48625
oklahoma-state,1997.0,397.0,415.0,13,9,0.48891625615763545
oklahoma-state,1998.0,402.0,421.0,13,9,0.488456865127582
oklahoma-state,1999.0,407.0,427.0,13,9,0.4880095923261391
oklahoma-state,2e3,410.0,435.0,13,9,0.48520710059171596
oklahoma-state,2001.0,414.0,442.0,13,9,0.48364485981308414
oklahoma-state,2002.0,422.0,447.0,14,10,0.4856156501726122
oklahoma-state,2003.0,431.0,451.0,15,10,0.4886621315192744
oklahoma-state,2004.0,438.0,456.0,16,10,0.4899328859060403
oklahoma-state,2005.0,442.0,463.0,16,10,0.48839779005524864
oklahoma-state,2006.0,449.0,469.0,17,11,0.4891067538126362
oklahoma-state,2007.0,456.0,475.0,18,12,0.4897959183673469
oklahoma-state,2008.0,465.0,479.0,19,12,0.4925847457627119
oklahoma-state,2009.0,474.0,483.0,20,12,0.4952978056426332
oklahoma-state,2010.0,485.0,485.0,21,13,0.5
oklahoma-state,2011.0,497.0,486.0,22,14,0.5055951169888098
oklahoma-state,2012.0,505.0,491.0,23,15,0.5070281124497992
oklahoma-state,2013.0,515.0,494.0,24,15,0.5104063429137761
oklahoma-state,2014.0,522.0,500.0,25,16,0.5107632093933464
oklahoma-state,2015.0,532.0,503.0,26,16,0.5140096618357488
oklahoma-state,2016.0,542.0,506.0,27,17,0.517175572519084
oregon,1916.0,7.0,0.0,1,1,1.0
oregon,1917.0,11.0,3.0,1,1,0.7857142857142857
oregon,1918.0,15.0,5.0,1,1,0.75
oregon,1919.0,20.0,7.0,2,1,0.7407407407407407
oregon,1920.0,23.0,9.0,2,1,0.71875
oregon,1921.0,28.0,10.0,2,1,0.7368421052631579
oregon,1922.0,34.0,11.0,2,1,0.7555555555555555
oregon,1923.0,37.0,15.0,2,1,0.7115384615384616
oregon,1924.0,41.0,17.0,2,1,0.7068965517241379
oregon,1925.0,42.0,22.0,2,1,0.65625
oregon,1926.0,44.0,26.0,2,1,0.6285714285714286
oregon,1927.0,46.0,30.0,2,1,0.6052631578947368
oregon,1928.0,55.0,32.0,2,1,0.632183908045977
oregon,1929.0,62.0,35.0,2,1,0.6391752577319587
oregon,1930.0,69.0,37.0,2,1,0.6509433962264151
oregon,1931.0,75.0,39.0,2,1,0.6578947368421053
oregon,1932.0,81.0,42.0,2,1,0.6585365853658537
oregon,1933.0,90.0,43.0,2,1,0.6766917293233082
oregon,1934.0,96.0,47.0,2,1,0.6713286713286714
oregon,1935.0,102.0,50.0,2,1,0.6710526315789473
oregon,1936.0,104.0,56.0,2,1,0.65
oregon,1937.0,108.0,62.0,2,1,0.6352941176470588
oregon,1938.0,112.0,67.0,2,1,0.6256983240223464
oregon,1939.0,115.0,71.0,2,1,0.6182795698924731
oregon,1940.0,119.0,75.0,2,1,0.6134020618556701
oregon,1941.0,124.0,80.0,2,1,0.6078431372549019
oregon,1942.0,126.0,86.0,2,1,0.5943396226415094
oregon,1945.0,129.0,92.0,2,1,0.583710407239819
oregon,1946.0,133.0,96.0,2,1,0.5807860262008734
oregon,1947.0,140.0,99.0,2,1,0.5857740585774058
oregon,1948.0,149.0,101.0,3,1,0.596
oregon,1949.0,153.0,107.0,3,1,0.5884615384615385
oregon,1950.0,154.0,116.0,3,1,0.5703703703703704
oregon,1951.0,156.0,124.0,3,1,0.5571428571428572
oregon,1952.0,158.0,131.0,3,1,0.5467128027681661
oregon,1953.0,162.0,136.0,3,1,0.5436241610738255
oregon,1954.0,168.0,140.0,3,1,0.5454545454545454
oregon,1955.0,174.0,144.0,3,1,0.5471698113207547
oregon,1956.0,178.0,148.0,3,1,0.5460122699386503
oregon,1957.0,185.0,152.0,4,1,0.5489614243323442
oregon,1958.0,189.0,158.0,4,1,0.5446685878962536
oregon,1959.0,197.0,160.0,4,1,0.5518207282913166
oregon,1960.0,204.0,163.0,5,1,0.555858310626703
oregon,1961.0,208.0,169.0,5,1,0.5517241379310345
oregon,1962.0,214.0,172.0,5,1,0.5544041450777202
oregon,1963.0,222.0,175.0,6,2,0.5591939546599496
oregon,1964.0,229.0,177.0,6,2,0.5640394088669951
oregon,1965.0,233.0,182.0,6,2,0.5614457831325301
oregon,1966.0,236.0,189.0,6,2,0.5552941176470588
oregon,1967.0,238.0,197.0,6,2,0.5471264367816092
oregon,1968.0,242.0,203.0,6,2,0.5438202247191011
oregon,1969.0,247.0,208.0,6,2,0.5428571428571428
oregon,1970.0,253.0,212.0,6,2,0.5440860215053763
oregon,1971.0,258.0,218.0,6,2,0.542016806722689
oregon,1972.0,262.0,225.0,6,2,0.5379876796714579
oregon,1973.0,264.0,234.0,6,2,0.5301204819277109
oregon,1974.0,266.0,243.0,6,2,0.5225933202357563
oregon,1975.0,269.0,251.0,6,2,0.5173076923076924
oregon,1976.0,273.0,258.0,6,2,0.5141242937853108
oregon,1977.0,275.0,267.0,6,2,0.507380073800738
oregon,1978.0,277.0,276.0,6,2,0.5009041591320073
oregon,1979.0,283.0,281.0,6,2,0.50177304964539
oregon,1980.0,289.0,284.0,6,2,0.5043630017452007
oregon,1981.0,291.0,293.0,6,2,0.4982876712328767
oregon,1982.0,293.0,301.0,6,2,0.49326599326599324
oregon,1983.0,297.0,307.0,6,2,0.4917218543046358
oregon,1984.0,303.0,312.0,6,2,0.4926829268292683
oregon,1985.0,308.0,318.0,6,2,0.49201277955271566
oregon,1986.0,313.0,324.0,6,2,0.4913657770800628
oregon,1987.0,319.0,329.0,6,2,0.49228395061728397
oregon,1988.0,325.0,335.0,6,2,0.49242424242424243
oregon,1989.0,333.0,339.0,7,3,0.4955357142857143
oregon,1990.0,341.0,343.0,8,3,0.49853801169590645
oregon,1991.0,344.0,351.0,8,3,0.4949640287769784
oregon,1992.0,350.0,357.0,9,3,0.49504950495049505
oregon,1993.0,355.0,363.0,9,3,0.49442896935933145
oregon,1994.0,364.0,367.0,10,3,0.49794801641586867
oregon,1995.0,373.0,370.0,11,3,0.5020188425302826
oregon,1996.0,379.0,375.0,11,3,0.5026525198938993
oregon,1997.0,386.0,380.0,12,4,0.5039164490861618
